BethStelling1_Audio.json,0,I,1.08,1.3,0.22,1
BethStelling1_Audio.json,0,recently,1.3,1.89,0.59,0
BethStelling1_Audio.json,0,moved,1.89,2.55,0.66,0
BethStelling1_Audio.json,0,from,2.55,2.74,0.19,1
BethStelling1_Audio.json,0,Illinois,2.74,3.59,0.85,0
BethStelling1_Audio.json,0,to,3.94,4.11,0.17,1
BethStelling1_Audio.json,0,California,4.11,5.29,1.18,0
BethStelling1_Audio.json,0,and,5.32,5.49,0.17,0
BethStelling1_Audio.json,0,anything,5.49,5.87,0.38,0
BethStelling1_Audio.json,0,that,5.87,6.02,0.15,0
BethStelling1_Audio.json,0,you,6.02,6.14,0.12,0
BethStelling1_Audio.json,0,would,6.14,6.31,0.17,0
BethStelling1_Audio.json,0,be,6.31,6.5,0.19,0
BethStelling1_Audio.json,0,hard,6.5,6.99,0.49,0
BethStelling1_Audio.json,0,pressed,6.99,7.53,0.54,0
BethStelling1_Audio.json,0,to,7.53,7.64,0.11,0
BethStelling1_Audio.json,0,find,7.64,7.96,0.32,1
BethStelling1_Audio.json,0,anybody,7.96,8.48,0.52,0
BethStelling1_Audio.json,0,here,8.48,8.69,0.21,0
BethStelling1_Audio.json,0,tonight,8.69,9.07,0.38,0
BethStelling1_Audio.json,0,is,9.07,9.29,0.22,0
BethStelling1_Audio.json,0,done,9.29,9.55,0.26,0
BethStelling1_Audio.json,0,something,9.55,9.92,0.37,0
BethStelling1_Audio.json,0,that,9.92,10.19,0.27,0
BethStelling1_Audio.json,0,Braves,10.19,10.81,0.62,0
BethStelling1_Audio.json,1,but,12.11,12.27,0.16,0
BethStelling1_Audio.json,1,I,12.27,12.37,0.1,0
BethStelling1_Audio.json,1,am,12.37,12.47,0.1,0
BethStelling1_Audio.json,1,dead,12.47,12.86,0.39,0
BethStelling1_Audio.json,1,and,13.47,13.61,0.14,0
BethStelling1_Audio.json,1,I,13.61,13.69,0.08,0
BethStelling1_Audio.json,1,just,13.69,13.89,0.2,0
BethStelling1_Audio.json,1,got,13.89,14.09,0.2,0
BethStelling1_Audio.json,1,some,14.09,14.25,0.16,0
BethStelling1_Audio.json,1,news,14.25,14.53,0.28,0
BethStelling1_Audio.json,1,from,14.53,14.68,0.15,0
BethStelling1_Audio.json,1,my,14.68,14.78,0.1,0
BethStelling1_Audio.json,1,sister,14.78,15.18,0.4,0
BethStelling1_Audio.json,1,back,15.18,15.5,0.32,1
BethStelling1_Audio.json,1,home,15.5,16.17,0.67,0
BethStelling1_Audio.json,1,she,16.47,17.18,0.71,1
BethStelling1_Audio.json,1,and,17.18,17.42,0.24,1
BethStelling1_Audio.json,1,her,17.42,17.57,0.15,0
BethStelling1_Audio.json,1,boyfriend,17.57,18.5,0.93,0
BethStelling1_Audio.json,1,%HESITATION,18.55,18.89,0.34,1
BethStelling1_Audio.json,1,accidentally,18.89,19.73,0.84,0
BethStelling1_Audio.json,1,planned,19.73,20.28,0.55,0
BethStelling1_Audio.json,1,a,20.28,20.34,0.06,0
BethStelling1_Audio.json,1,baby,20.34,21.09,0.75,0
BethStelling1_Audio.json,2,she,23.23,23.42,0.19,0
BethStelling1_Audio.json,2,was,23.42,23.57,0.15,0
BethStelling1_Audio.json,2,telling,23.57,23.84,0.27,0
BethStelling1_Audio.json,2,me,23.84,23.92,0.08,0
BethStelling1_Audio.json,2,she's,23.92,24.15,0.23,0
BethStelling1_Audio.json,2,only,24.15,24.38,0.23,0
BethStelling1_Audio.json,2,eating,24.38,24.63,0.25,0
BethStelling1_Audio.json,2,like,24.63,24.86,0.23,0
BethStelling1_Audio.json,2,three,24.86,25.14,0.28,0
BethStelling1_Audio.json,2,hundred,25.14,25.43,0.29,0
BethStelling1_Audio.json,2,more,25.43,25.6,0.17,0
BethStelling1_Audio.json,2,calories,25.6,26.12,0.52,0
BethStelling1_Audio.json,2,a,26.12,26.18,0.06,0
BethStelling1_Audio.json,2,day,26.18,26.6,0.42,1
BethStelling1_Audio.json,2,to,26.63,26.71,0.08,0
BethStelling1_Audio.json,2,accommodate,26.71,27.18,0.47,0
BethStelling1_Audio.json,2,the,27.18,27.27,0.09,0
BethStelling1_Audio.json,2,life,27.27,27.65,0.38,0
BethStelling1_Audio.json,2,form,27.65,27.99,0.34,0
BethStelling1_Audio.json,2,grunt,27.99,28.26,0.27,0
BethStelling1_Audio.json,2,insider,28.26,28.75,0.49,0
BethStelling1_Audio.json,2,by,28.75,29.4,0.65,0
BethStelling1_Audio.json,2,which,29.83,30.1,0.27,0
BethStelling1_Audio.json,2,blows,30.1,30.64,0.54,0
BethStelling1_Audio.json,2,my,30.64,30.98,0.34,1
BethStelling1_Audio.json,2,mind,31.01,31.3,0.29,0
BethStelling1_Audio.json,3,because,32.03,32.34,0.31,0
BethStelling1_Audio.json,3,I,32.34,32.51,0.17,1
BethStelling1_Audio.json,3,consume,32.51,33.27,0.76,0
BethStelling1_Audio.json,3,at,33.27,33.44,0.17,0
BethStelling1_Audio.json,3,least,33.44,33.78,0.34,0
BethStelling1_Audio.json,3,a,33.78,33.83,0.05,0
BethStelling1_Audio.json,3,thousand,33.83,34.44,0.61,0
BethStelling1_Audio.json,3,more,34.44,34.64,0.2,0
BethStelling1_Audio.json,3,calories,34.64,35.46,0.82,1
BethStelling1_Audio.json,3,during,35.8,36.1,0.3,0
BethStelling1_Audio.json,3,a,36.1,36.17,0.07,0
BethStelling1_Audio.json,3,pregnancy,36.17,36.86,0.69,0
BethStelling1_Audio.json,3,scare,36.86,37.7,0.84,0
BethStelling1_Audio.json,5,in,41.45,41.54,0.09,0
BethStelling1_Audio.json,5,fact,41.54,42.01,0.47,0
BethStelling1_Audio.json,5,I,42.01,42.12,0.11,0
