TomClark_Audio.json,0,thank,0.18,0.38,0.2,0
TomClark_Audio.json,0,you,0.38,0.45,0.07,0
TomClark_Audio.json,0,guys,0.45,0.73,0.28,0
TomClark_Audio.json,0,very,0.73,0.95,0.22,0
TomClark_Audio.json,0,much,0.95,1.31,0.36,0
TomClark_Audio.json,0,%HESITATION,1.34,1.98,0.64,0
TomClark_Audio.json,0,I'm,1.98,2.24,0.26,0
TomClark_Audio.json,0,originally,2.24,2.56,0.32,0
TomClark_Audio.json,0,from,2.56,2.82,0.26,0
TomClark_Audio.json,0,mom,2.82,3.08,0.26,0
TomClark_Audio.json,0,walking,3.08,3.61,0.53,0
TomClark_Audio.json,0,you,3.61,3.73,0.12,1
TomClark_Audio.json,0,Wisconsin,3.76,4.46,0.7,0
