JackWhitehall1_Audio.json,0,Nannini,0.85,4.87,4.02,0
JackWhitehall1_Audio.json,0,goods,5.26,5.49,0.23,0
JackWhitehall1_Audio.json,0,and,5.49,5.6,0.11,0
JackWhitehall1_Audio.json,0,I,5.6,5.74,0.14,1
JackWhitehall1_Audio.json,0,love,5.74,5.96,0.22,0
JackWhitehall1_Audio.json,0,the,5.96,6.07,0.11,1
JackWhitehall1_Audio.json,0,city,6.07,6.34,0.27,0
JackWhitehall1_Audio.json,0,because,6.34,6.46,0.12,0
JackWhitehall1_Audio.json,0,this,6.46,6.63,0.17,0
JackWhitehall1_Audio.json,0,is,6.63,6.75,0.12,0
JackWhitehall1_Audio.json,0,the,6.75,6.9,0.15,1
JackWhitehall1_Audio.json,0,only,6.9,7.09,0.19,0
JackWhitehall1_Audio.json,0,city,7.09,7.5,0.41,1
JackWhitehall1_Audio.json,0,in,7.5,7.62,0.12,1
JackWhitehall1_Audio.json,0,the,7.62,7.7,0.08,0
JackWhitehall1_Audio.json,0,world,7.7,8.05,0.35,0
JackWhitehall1_Audio.json,0,where,8.05,8.22,0.17,0
JackWhitehall1_Audio.json,0,you,8.22,8.46,0.24,1
JackWhitehall1_Audio.json,0,are,8.46,8.67,0.21,1
JackWhitehall1_Audio.json,0,as,8.7,8.82,0.12,0
JackWhitehall1_Audio.json,0,grumpy,8.82,9.51,0.69,0
JackWhitehall1_Audio.json,0,as,9.51,9.68,0.17,1
JackWhitehall1_Audio.json,0,we,9.68,9.83,0.15,1
JackWhitehall1_Audio.json,0,are,9.83,9.99,0.16,0
JackWhitehall1_Audio.json,0,in,9.99,10.09,0.1,0
JackWhitehall1_Audio.json,0,Britain,10.09,10.49,0.4,0
JackWhitehall1_Audio.json,1,many,11.6,12.05,0.45,0
JackWhitehall1_Audio.json,1,you,12.05,12.23,0.18,1
JackWhitehall1_Audio.json,1,get,12.23,12.4,0.17,0
JackWhitehall1_Audio.json,1,off,12.4,12.59,0.19,0
JackWhitehall1_Audio.json,1,the,12.59,12.68,0.09,0
JackWhitehall1_Audio.json,1,plane,12.68,12.99,0.31,0
JackWhitehall1_Audio.json,1,it's,12.99,13.2,0.21,1
JackWhitehall1_Audio.json,1,not,13.2,13.44,0.24,1
JackWhitehall1_Audio.json,1,even,13.5,13.74,0.24,0
JackWhitehall1_Audio.json,1,the,13.74,13.82,0.08,0
JackWhitehall1_Audio.json,1,guy,13.82,14.03,0.21,0
JackWhitehall1_Audio.json,1,stomping,14.03,14.61,0.58,0
JackWhitehall1_Audio.json,1,the,14.61,14.7,0.09,0
JackWhitehall1_Audio.json,1,pause,14.7,15.08,0.38,0
JackWhitehall1_Audio.json,1,foods,15.08,15.42,0.34,0
JackWhitehall1_Audio.json,1,was,15.42,15.58,0.16,0
JackWhitehall1_Audio.json,1,terrified,15.58,16.32,0.74,0
JackWhitehall1_Audio.json,1,that,16.9,17.1,0.2,1
JackWhitehall1_Audio.json,1,would,17.1,17.34,0.24,1
JackWhitehall1_Audio.json,1,deny,17.34,17.83,0.49,0
JackWhitehall1_Audio.json,1,he,17.83,17.96,0.13,0
JackWhitehall1_Audio.json,1,was,17.96,18.14,0.18,0
JackWhitehall1_Audio.json,1,like,18.14,18.54,0.4,1
JackWhitehall1_Audio.json,1,what,18.69,18.97,0.28,1
JackWhitehall1_Audio.json,1,is,18.97,19.1,0.13,0
JackWhitehall1_Audio.json,1,your,19.1,19.28,0.18,0
JackWhitehall1_Audio.json,1,occupation,19.28,20.16,0.88,0
JackWhitehall1_Audio.json,2,I,20.44,20.47,0.03,0
JackWhitehall1_Audio.json,2,was,20.47,20.6,0.13,0
JackWhitehall1_Audio.json,2,like,20.6,20.86,0.26,1
JackWhitehall1_Audio.json,2,comedian,21.07,21.78,0.71,0
JackWhitehall1_Audio.json,3,we,22.27,22.39,0.12,0
JackWhitehall1_Audio.json,3,use,22.39,22.65,0.26,0
JackWhitehall1_Audio.json,3,funny,22.65,23.0,0.35,0
JackWhitehall1_Audio.json,3,is,23.0,23.14,0.14,0
JackWhitehall1_Audio.json,3,Jerry,23.14,23.48,0.34,0
JackWhitehall1_Audio.json,3,Seinfeld,23.48,24.37,0.89,0
JackWhitehall1_Audio.json,3,%HESITATION,24.71,25.1,0.39,0
JackWhitehall1_Audio.json,3,no,25.2,25.66,0.46,1
JackWhitehall1_Audio.json,3,correct,25.7,26.45,0.75,0
JackWhitehall1_Audio.json,5,use,32.74,33.11,0.37,1
JackWhitehall1_Audio.json,5,a,33.11,33.19,0.08,1
JackWhitehall1_Audio.json,5,jury,33.19,33.47,0.28,0
JackWhitehall1_Audio.json,5,you,33.47,33.69,0.22,1
JackWhitehall1_Audio.json,5,drink,33.69,33.99,0.3,0
JackWhitehall1_Audio.json,5,like,33.99,34.17,0.18,0
