BethStelling1_Audio.json,0,I recently moved from Illinois to California and anything that you would be hard pressed to find anybody here tonight is done something that Braves ,1.08,10.81
BethStelling1_Audio.json,1,but I am dead and I just got some news from my sister back home she and her boyfriend %HESITATION accidentally planned a baby ,12.11,21.09
BethStelling1_Audio.json,2,she was telling me she's only eating like three hundred more calories a day to accommodate the life form grunt insider by which blows my mind ,23.23,31.3
BethStelling1_Audio.json,3,because I consume at least a thousand more calories during a pregnancy scare ,32.03,37.7
BethStelling1_Audio.json,5,in fact I just went out and got an IUD no Sir nothing urinary tract infection ,41.45,46.46
BethStelling1_Audio.json,6,it's an intrauterine device in its birth control last five years goes right in your uterus silly time also uterus ,46.98,53.1
BethStelling1_Audio.json,7,said it again ,53.94,54.74
BethStelling1_Audio.json,8,so I went in for my consultation and lady was like ban on them everything looks good on a fun fact didn't know if you knew this but your uterus is actually tilted ,56.56,67.63
BethStelling1_Audio.json,9,backwards ,68.18,69.11
BethStelling1_Audio.json,10,did you know that ,69.37,70.19
BethStelling1_Audio.json,11,Jose okay so what you're telling me is even my uterus is late ,71.16,76.29
BethStelling1_Audio.json,12,we're good ,81.64,82.16
BethStelling1_Audio.json,13,I bikes everywhere in Chicago's when I got here to LA meaning I can ride my bike here until I realize that you guys I hate that ,84.26,94.23
BethStelling1_Audio.json,14,code right there every single winter in Chicago in one day was all bundled up for the cold and I pull up to a stop sign and some old man Musta been waiting for the bus because he leans over to me and he goes scares me star ,97.25,109.89
BethStelling1_Audio.json,15,is a blast ,110.99,111.76
BethStelling1_Audio.json,16,him Leno's lake ,115.43,116.51
BethStelling1_Audio.json,17,I am a girl ,117.64,118.69
BethStelling1_Audio.json,18,and then I rode away ,120.83,122.04
BethStelling1_Audio.json,20,so the rest of the owners is wearing a bra on the outside of my clothes ,124.13,127.86
BethStelling1_Audio.json,21,my team has been good for me help me was a little bit away which is nice because I was getting real tired of people just getting a **** for my personality ,130.47,139.21
BethStelling1_Audio.json,22,I had originally gain the way %HESITATION because I would find ,145.75,148.92
BethStelling1_Audio.json,23,you know over to CVS ,149.75,151.2
BethStelling1_Audio.json,24,for dinner ,152.12,152.91
BethStelling1_Audio.json,26,I love sweets think chocolate cookies candy got people call me sweet but ,156.31,160.92
BethStelling1_Audio.json,27,one person doesn't ,166.55,167.99
BethStelling1_Audio.json,28,it was me I just today I ,169.03,171.01
BethStelling1_Audio.json,29,when you check out a CVS there's like tons of lady mags up front the checkout that's an abbreviation for lady magazines ,172.34,178.75
BethStelling1_Audio.json,30,and no matter what time of year it is you always see something like keep chair bod bikini rat a year in the voice and I just ,179.82,188.54
BethStelling1_Audio.json,31,I just love those hostess cupcakes right over the counter hums like having again settle for being a tankini with some raw falls ,189.7,197.26
BethStelling1_Audio.json,32,reading ,199.14,199.71
BethStelling1_Audio.json,33,my fever reality television show to watch is the bachelor I like watching and waiting took it's time to like the final two crazy bag women that are vying for those one man's love on national television I just so I can hear one of the girls say something like ,201.22,217.02
BethStelling1_Audio.json,34,not where ,219.48,220.28
BethStelling1_Audio.json,35,and a million E. errors ,221.21,223.84
BethStelling1_Audio.json,36,what I have I ever imagine ,224.68,226.55
BethStelling1_Audio.json,37,falling in love this harder ,227.73,229.83
BethStelling1_Audio.json,38,and this file ,232.19,233.66
BethStelling1_Audio.json,39,this ,234.6,234.83
BethStelling1_Audio.json,40,%HESITATION national top ,235.67,236.71
BethStelling1_Audio.json,41,migrated to spend forever with back ,240.25,241.87
BethStelling1_Audio.json,42,says I wanna be there innocently alone Hey go ,242.7,245.45
BethStelling1_Audio.json,43,%HESITATION if I were taking free helicopter rides ,246.55,249.28
BethStelling1_Audio.json,44,horseback riding on the beach in Tahiti and having candlelit dinners on a private island in the Bahamas ,249.56,254.75
BethStelling1_Audio.json,45,I give Rollie pharma with my brother ,255.62,257.97
BethStelling1_Audio.json,47,in the six ,262.38,263.14
BethStelling1_Audio.json,48,the thank you guys ,263.66,266.22
