HelenHong2.json,1,that **** ,6.34,6.88
HelenHong2.json,2,here I hope you guys laugh a lot because ,17.42,19.42
HelenHong2.json,3,be making way more money giving ,19.8,21.5
HelenHong2.json,4,yeah things right now ,21.77,22.73
HelenHong2.json,5,right gentleman ,25.17,26.06
HelenHong2.json,7,I'm kidding I'm not a sex worker %HESITATION but I am single and I get hit on a lot by twenty two year olds which is very flattering but I'm way older than a lock I am eighty seven years all I look at me thing right might be called look good ,28.12,42.92
HelenHong2.json,8,when people look young black people and Asian people look young ,44.6,48.62
HelenHong2.json,9,white people you need to moisturize I don't know what's happening ,52.48,55.12
HelenHong2.json,10,what's happening there rice and make cream ,56.15,58.13
HelenHong2.json,12,black people have a really cool thing black don't crack right ,62.71,66.81
HelenHong2.json,13,really the ,68.39,69.83
HelenHong2.json,14,that means they always look young like look Arsenio hall ,70.6,73.89
HelenHong2.json,15,he is the textbook definition of black though crack great ,74.43,77.99
HelenHong2.json,16,Asian people don't have a cool saying so I wrote one right stays nice ,78.96,83.4
HelenHong2.json,17,thank you ,87.06,87.43
HelenHong2.json,18,you guys been you that I wrote it ,88.17,89.49
HelenHong2.json,19,I am I'm doing online dating ,93.16,95.6
HelenHong2.json,20,it is really great if you need a reason to kill yourself ,95.97,98.86
HelenHong2.json,21,yeah ,99.94,100.28
HelenHong2.json,22,I am a nice girl and try to meet a nice guy online you know all start chatting with a guy and if he seems nice I give my number to you what the next thing that happens is after a give a dime a number ,100.72,111.1
HelenHong2.json,23,Bernie on my phone ,111.76,113.46
HelenHong2.json,24,unwanted **** on my cellphone ,116.74,119.9
HelenHong2.json,25,unsolicited Shuang ,120.68,122.6
HelenHong2.json,26,on my mobile device ,123.81,124.96
HelenHong2.json,27,how then is how do you go from being nice to meet you too she needs a picture of my ,125.72,131.01
HelenHong2.json,28,NQA ,135.25,136.63
HelenHong2.json,29,%HESITATION the **** picture is I actually don't mind a decent crotch ,139.96,143.75
HelenHong2.json,30,I really don't it's that I never received a **** picture with a size comparison object next to the cleanness ,144.01,153.02
HelenHong2.json,31,you can send me a photo of a **** with nothing else in the photo when dealing with is three inches is that thirteen inches how might know ,155.21,163.27
HelenHong2.json,32,do us a favor guys and put a red ball can next to it ,164.3,167.38
HelenHong2.json,33,nbatv both he and it seemed really respectable PP size right ,168.51,174.55
HelenHong2.json,34,maybe if you're a thicker gentlemen you want to use a coke can ,176.44,179.47
HelenHong2.json,35,if you're black a two liter bottle ,181.18,183.2
HelenHong2.json,36,nmhg things and let us know what we're working with rainn ,189.67,193.9
HelenHong2.json,37,because a man without a legend is just a ,195.04,197.51
HelenHong2.json,38,sure barrenness ,197.94,199.55
HelenHong2.json,39,if ,200.99,201.17
HelenHong2.json,40,I am originally from New York City ,202.27,204.25
HelenHong2.json,41,yeah ,205.73,206.21
HelenHong2.json,42,I moved to Los Angeles two years ago to become a famous actress and I'm learning how racist Hollywood is only got it so racist here I I recently auditioned to play the role of golden dragon restaurant lady ,207.29,221.94
HelenHong2.json,44,the actual name of the character ,224.87,227.6
HelenHong2.json,45,golden dragon restaurant lady she had one line and the line was beef and broccoli combo number two with that role ,228.45,235.44
HelenHong2.json,46,so that's why I said it and they were like room ,239.03,241.86
HelenHong2.json,47,really nice Hellen ,242.45,243.54
HelenHong2.json,48,try that again as if English was not your first language and each ,244.88,249.94
HelenHong2.json,49,diplomatic way of saying Asianet AB girl go old school within ,251.31,255.41
HelenHong2.json,50,mine does speak bang that con you know ,256.21,258.79
HelenHong2.json,51,like even as well have said ,261.02,262.88
HelenHong2.json,52,and as if you were the concubine of a rice farmer ,263.91,267.34
HelenHong2.json,53,teach you began as if you owned a combination have bocce slash nail salon ,268.4,273.78
HelenHong2.json,54,then it if they did anything ,276.58,278.62
HelenHong2.json,55,Arab favorite con ,279.46,281.14
HelenHong2.json,56,why recent speeches alright ,286.95,289.41
HelenHong2.json,57,you asked for it I'll give it to you I went over the top I transformed into a psychotic Korean grandmother I was like okay ,290.07,298.14
HelenHong2.json,59,vannatter ,311.76,313.48
HelenHong2.json,60,my name ,315.05,315.41
