SaraPascoe2_Audio.json,0,I've lost the festival in Scotland is one of my favorite parts of England's ,1.88,5.83
SaraPascoe2_Audio.json,1,appointment is to invest in Cuba ,8.47,10.1
SaraPascoe2_Audio.json,2,that's not why should a finicky ,11.43,12.69
SaraPascoe2_Audio.json,3,quite a classic opening associates in a mainstream shows to do something kind of derogatory about your own appearance why in the beginning ,13.25,20.0
SaraPascoe2_Audio.json,4,so if you off lots ,20.58,21.99
SaraPascoe2_Audio.json,5,come on go hello hello I'm really sites ,22.99,26.37
SaraPascoe2_Audio.json,6,and if one just claps ,27.52,28.73
SaraPascoe2_Audio.json,7,and she is and whoosh site that's his son would sovereigns ,28.92,32.86
SaraPascoe2_Audio.json,8,I've never really been able to do that because of kind of got it going on ,33.7,37.28
SaraPascoe2_Audio.json,9,nnova agreement guys ,38.12,41.59
SaraPascoe2_Audio.json,10,and head off to ,44.08,45.1
SaraPascoe2_Audio.json,11,because if my opens by saying ,45.45,47.39
SaraPascoe2_Audio.json,12,Wales is one of my favorite parts of England's and they started F. off English icing minutes ,47.75,53.88
SaraPascoe2_Audio.json,13,Tom I have to stay and still get paid ,54.77,56.89
SaraPascoe2_Audio.json,14,and so when I got what's much trouble law to have a nice client cut my own head ,57.73,61.52
SaraPascoe2_Audio.json,15,two days because ,64.23,64.99
SaraPascoe2_Audio.json,16,I'm never gonna cut my own head now on of mystery to it going to the head dresses I don't know if it's the same for boys as is the go go's but for god knows they don't they remain ,65.38,75.12
SaraPascoe2_Audio.json,17,so our own head that ends a draw is very strong ,76.33,80.92
SaraPascoe2_Audio.json,19,Donna yay ,82.6,83.58
SaraPascoe2_Audio.json,20,looks like it has dog nnova it's ,84.03,90.08
SaraPascoe2_Audio.json,21,oh yeah this really needs a **** ,90.51,93.22
SaraPascoe2_Audio.json,22,six one I don't suppose you could recommend a hairdresser ,96.54,100.61
SaraPascoe2_Audio.json,24,why ,103.76,104.13
SaraPascoe2_Audio.json,25,sit doneness ,105.4,107.03
SaraPascoe2_Audio.json,26,you can learn about quits ,107.78,109.51
SaraPascoe2_Audio.json,27,this is ,112.11,112.45
SaraPascoe2_Audio.json,28,day ,113.59,113.93
SaraPascoe2_Audio.json,29,still use to calm because I like having my head ,115.71,118.28
