JoelKimBooster_Audio.json,0,my,0.03,0.16,0.13,0
JoelKimBooster_Audio.json,0,name,0.16,0.74,0.58,1
JoelKimBooster_Audio.json,0,it's,0.74,1.11,0.37,1
JoelKimBooster_Audio.json,0,very,1.11,1.52,0.41,1
JoelKimBooster_Audio.json,0,strange,1.52,2.07,0.55,0
JoelKimBooster_Audio.json,0,it,2.07,2.2,0.13,1
JoelKimBooster_Audio.json,0,does,2.26,2.48,0.22,1
JoelKimBooster_Audio.json,0,not,2.48,2.65,0.17,0
JoelKimBooster_Audio.json,0,match,2.65,2.89,0.24,0
JoelKimBooster_Audio.json,0,my,2.89,3.01,0.12,0
JoelKimBooster_Audio.json,0,face,3.01,3.71,0.7,0
JoelKimBooster_Audio.json,0,Joel,4.03,4.39,0.36,0
JoelKimBooster_Audio.json,0,Kim,4.39,4.9,0.51,0
JoelKimBooster_Audio.json,0,booster,4.93,5.78,0.85,1
JoelKimBooster_Audio.json,0,why,6.22,7.07,0.85,1
JoelKimBooster_Audio.json,0,in,7.12,7.34,0.22,1
JoelKimBooster_Audio.json,0,her,7.34,7.57,0.23,0
JoelKimBooster_Audio.json,0,home,7.57,7.77,0.2,0
JoelKimBooster_Audio.json,0,Joe,8.15,8.57,0.42,0
JoelKimBooster_Audio.json,0,up,8.57,8.77,0.2,0
JoelKimBooster_Audio.json,0,top,8.77,9.09,0.32,0
JoelKimBooster_Audio.json,0,there,9.09,9.27,0.18,0
JoelKimBooster_Audio.json,0,that,9.27,9.45,0.18,0
JoelKimBooster_Audio.json,0,seems,9.45,9.71,0.26,0
JoelKimBooster_Audio.json,0,pretty,9.71,9.93,0.22,0
JoelKimBooster_Audio.json,0,Jewish,9.93,10.26,0.33,0
JoelKimBooster_Audio.json,0,doesn't,10.26,10.49,0.23,0
JoelKimBooster_Audio.json,0,make,10.49,10.65,0.16,0
JoelKimBooster_Audio.json,0,any,10.65,10.89,0.24,0
JoelKimBooster_Audio.json,0,sense,10.89,11.22,0.33,0
JoelKimBooster_Audio.json,0,at,11.22,11.33,0.11,0
JoelKimBooster_Audio.json,0,all,11.33,11.8,0.47,1
JoelKimBooster_Audio.json,1,I,12.64,12.67,0.03,0
JoelKimBooster_Audio.json,1,am,12.67,12.89,0.22,0
JoelKimBooster_Audio.json,1,in,12.89,13.0,0.11,0
JoelKimBooster_Audio.json,1,the,13.0,13.09,0.09,0
JoelKimBooster_Audio.json,1,middle,13.09,13.42,0.33,0
JoelKimBooster_Audio.json,1,that,13.42,13.64,0.22,1
JoelKimBooster_Audio.json,1,seems,13.64,13.97,0.33,1
JoelKimBooster_Audio.json,1,closer,13.97,14.64,0.67,0
JoelKimBooster_Audio.json,1,%HESITATION,14.67,15.23,0.56,1
JoelKimBooster_Audio.json,1,and,16.12,16.28,0.16,1
JoelKimBooster_Audio.json,1,then,16.28,16.54,0.26,0
JoelKimBooster_Audio.json,1,booster,16.54,17.05,0.51,0
JoelKimBooster_Audio.json,1,right,17.05,17.29,0.24,0
JoelKimBooster_Audio.json,1,there,17.29,17.45,0.16,0
JoelKimBooster_Audio.json,1,at,17.45,17.54,0.09,0
JoelKimBooster_Audio.json,1,the,17.54,17.63,0.09,0
JoelKimBooster_Audio.json,1,end,17.63,17.82,0.19,0
JoelKimBooster_Audio.json,1,we'll,17.82,17.92,0.1,0
JoelKimBooster_Audio.json,1,that's,17.92,18.11,0.19,0
JoelKimBooster_Audio.json,1,just,18.11,18.31,0.2,0
JoelKimBooster_Audio.json,1,a,18.31,18.34,0.03,0
